tag,step,value
training/lens_stat/std,1056768,48.0
training/lens_stat/std,1060864,0.0
training/lens_stat/std,1064960,0.0
training/lens_stat/std,1069056,40.0
training/lens_stat/std,1073152,0.0
training/lens_stat/std,1077248,0.0
training/lens_stat/std,1081344,0.0
training/lens_stat/std,1085440,46.0
training/lens_stat/std,1089536,0.0
training/lens_stat/std,1093632,0.0
training/lens_stat/std,1097728,38.0
training/lens_stat/std,1101824,0.0
training/lens_stat/std,1105920,0.0
training/lens_stat/std,1110016,0.0
training/lens_stat/std,1114112,44.0
training/lens_stat/std,1118208,0.0
training/lens_stat/std,1122304,0.0
training/lens_stat/std,1126400,36.0
training/lens_stat/std,1130496,0.0
training/lens_stat/std,1134592,0.0
training/lens_stat/std,1138688,0.0
training/lens_stat/std,1142784,42.0
training/lens_stat/std,1146880,0.0
training/lens_stat/std,1150976,0.0
training/lens_stat/std,1155072,0.0
training/lens_stat/std,1159168,48.0
training/lens_stat/std,1163264,0.0
training/lens_stat/std,1167360,0.0
training/lens_stat/std,1171456,40.0
training/lens_stat/std,1175552,0.0
training/lens_stat/std,1179648,0.0
training/lens_stat/std,1183744,0.0
training/lens_stat/std,1187840,46.0
training/lens_stat/std,1191936,0.0
training/lens_stat/std,1196032,0.0
training/lens_stat/std,1200128,38.0
training/lens_stat/std,1204224,0.0
training/lens_stat/std,1208320,0.0
training/lens_stat/std,1212416,0.0
training/lens_stat/std,1216512,44.0
training/lens_stat/std,1220608,0.0
training/lens_stat/std,1224704,0.0
training/lens_stat/std,1228800,36.0
training/lens_stat/std,1232896,0.0
training/lens_stat/std,1236992,0.0
training/lens_stat/std,1241088,0.0
training/lens_stat/std,1245184,42.0
training/lens_stat/std,1249280,0.0
training/lens_stat/std,1253376,0.0
training/lens_stat/std,1257472,0.0
training/lens_stat/std,1261568,48.0
training/lens_stat/std,1265664,0.0
training/lens_stat/std,1269760,0.0
training/lens_stat/std,1273856,40.0
training/lens_stat/std,1277952,0.0
training/lens_stat/std,1282048,0.0
training/lens_stat/std,1286144,0.0
training/lens_stat/std,1290240,46.0
training/lens_stat/std,1294336,0.0
training/lens_stat/std,1298432,0.0
training/lens_stat/std,1302528,38.0
training/lens_stat/std,1306624,0.0
training/lens_stat/std,1310720,0.0
training/lens_stat/std,1314816,0.0
training/lens_stat/std,1318912,44.0
training/lens_stat/std,1323008,0.0
training/lens_stat/std,1327104,0.0
training/lens_stat/std,1331200,36.0
training/lens_stat/std,1335296,0.0
training/lens_stat/std,1339392,0.0
training/lens_stat/std,1343488,0.0
training/lens_stat/std,1347584,42.0
training/lens_stat/std,1351680,0.0
training/lens_stat/std,1355776,0.0
training/lens_stat/std,1359872,0.0
training/lens_stat/std,1363968,48.0
training/lens_stat/std,1368064,0.0
training/lens_stat/std,1372160,0.0
training/lens_stat/std,1376256,40.0
training/lens_stat/std,1380352,0.0
training/lens_stat/std,1384448,0.0
training/lens_stat/std,1388544,0.0
training/lens_stat/std,1392640,46.0
training/lens_stat/std,1396736,0.0
training/lens_stat/std,1400832,0.0
training/lens_stat/std,1404928,38.0
training/lens_stat/std,1409024,0.0
training/lens_stat/std,1413120,0.0
training/lens_stat/std,1417216,0.0
training/lens_stat/std,1421312,44.0
training/lens_stat/std,1425408,0.0
training/lens_stat/std,1429504,0.0
training/lens_stat/std,1433600,36.0
training/lens_stat/std,1437696,0.0
training/lens_stat/std,1441792,0.0
training/lens_stat/std,1445888,0.0
training/lens_stat/std,1449984,42.0
training/lens_stat/std,1454080,0.0
training/lens_stat/std,1458176,0.0
training/lens_stat/std,1462272,0.0
training/lens_stat/std,1466368,48.0
training/lens_stat/std,1470464,0.0
training/lens_stat/std,1474560,0.0
training/lens_stat/std,1478656,40.0
training/lens_stat/std,1482752,0.0
training/lens_stat/std,1486848,0.0
training/lens_stat/std,1490944,0.0
training/lens_stat/std,1495040,46.0
training/lens_stat/std,1499136,0.0
training/lens_stat/std,1503232,0.0
training/lens_stat/std,1507328,38.0
training/lens_stat/std,1511424,0.0
training/lens_stat/std,1515520,0.0
training/lens_stat/std,1519616,0.0
training/lens_stat/std,1523712,44.0
training/lens_stat/std,1527808,0.0
training/lens_stat/std,1531904,0.0
training/lens_stat/std,1536000,36.0
training/lens_stat/std,1540096,0.0
training/lens_stat/std,1544192,0.0
training/lens_stat/std,1548288,0.0
training/lens_stat/std,1552384,42.0
training/lens_stat/std,1556480,0.0
training/lens_stat/std,1560576,0.0
training/lens_stat/std,1564672,0.0
training/lens_stat/std,1568768,48.0
training/lens_stat/std,1572864,0.0
training/lens_stat/std,1576960,0.0
training/lens_stat/std,1581056,40.0
training/lens_stat/std,1585152,0.0
training/lens_stat/std,1589248,0.0
training/lens_stat/std,1593344,0.0
training/lens_stat/std,1597440,46.0
training/lens_stat/std,1601536,0.0
training/lens_stat/std,1605632,0.0
training/lens_stat/std,1609728,38.0
training/lens_stat/std,1613824,0.0
training/lens_stat/std,1617920,0.0
training/lens_stat/std,1622016,0.0
training/lens_stat/std,1626112,44.0
training/lens_stat/std,1630208,0.0
training/lens_stat/std,1634304,0.0
training/lens_stat/std,1638400,36.0
training/lens_stat/std,1642496,0.0
training/lens_stat/std,1646592,0.0
training/lens_stat/std,1650688,0.0
training/lens_stat/std,1654784,42.0
training/lens_stat/std,1658880,0.0
training/lens_stat/std,1662976,0.0
training/lens_stat/std,1667072,0.0
training/lens_stat/std,1671168,48.0
training/lens_stat/std,1675264,0.0
training/lens_stat/std,1679360,0.0
training/lens_stat/std,1683456,40.0
training/lens_stat/std,1687552,0.0
training/lens_stat/std,1691648,0.0
training/lens_stat/std,1695744,0.0
training/lens_stat/std,1699840,46.0
training/lens_stat/std,1703936,0.0
training/lens_stat/std,1708032,0.0
training/lens_stat/std,1712128,38.0
training/lens_stat/std,1716224,0.0
training/lens_stat/std,1720320,0.0
training/lens_stat/std,1724416,0.0
training/lens_stat/std,1728512,44.0
training/lens_stat/std,1732608,0.0
training/lens_stat/max,4096,100.0
training/lens_stat/max,8192,72.0
training/lens_stat/max,12288,44.0
training/lens_stat/max,16384,100.0
training/lens_stat/max,20480,88.0
training/lens_stat/max,24576,60.0
training/lens_stat/max,28672,32.0
training/lens_stat/max,32768,100.0
training/lens_stat/max,36864,76.0
training/lens_stat/max,40960,48.0
training/lens_stat/max,45056,100.0
training/lens_stat/max,49152,92.0
training/lens_stat/max,53248,64.0
training/lens_stat/max,57344,36.0
training/lens_stat/max,61440,100.0
training/lens_stat/max,65536,80.0
training/lens_stat/max,69632,52.0
training/lens_stat/max,73728,100.0
training/lens_stat/max,77824,96.0
training/lens_stat/max,81920,68.0
training/lens_stat/max,86016,40.0
training/lens_stat/max,90112,100.0
training/lens_stat/max,94208,84.0
training/lens_stat/max,98304,56.0
training/lens_stat/max,102400,100.0
training/lens_stat/max,106496,100.0
training/lens_stat/max,110592,72.0
training/lens_stat/max,114688,44.0
training/lens_stat/max,118784,100.0
training/lens_stat/max,122880,88.0
training/lens_stat/max,126976,60.0
training/lens_stat/max,131072,32.0
training/lens_stat/max,135168,100.0
training/lens_stat/max,139264,76.0
training/lens_stat/max,143360,48.0
training/lens_stat/max,147456,100.0
training/lens_stat/max,151552,92.0
training/lens_stat/max,155648,64.0
training/lens_stat/max,159744,36.0
training/lens_stat/max,163840,100.0
training/lens_stat/max,167936,80.0
training/lens_stat/max,172032,52.0
training/lens_stat/max,176128,100.0
training/lens_stat/max,180224,96.0
training/lens_stat/max,184320,68.0
training/lens_stat/max,188416,40.0
training/lens_stat/max,192512,100.0
training/lens_stat/max,196608,84.0
training/lens_stat/max,200704,56.0
training/lens_stat/max,204800,100.0
training/lens_stat/max,208896,100.0
training/lens_stat/max,212992,72.0
training/lens_stat/max,217088,44.0
training/lens_stat/max,221184,100.0
training/lens_stat/max,225280,88.0
training/lens_stat/max,229376,60.0
training/lens_stat/max,233472,32.0
training/lens_stat/max,237568,100.0
training/lens_stat/max,241664,76.0
training/lens_stat/max,245760,48.0
training/lens_stat/max,249856,100.0
training/lens_stat/max,253952,92.0
training/lens_stat/max,258048,64.0
training/lens_stat/max,262144,36.0
training/lens_stat/max,266240,100.0
training/lens_stat/max,270336,80.0
training/lens_stat/max,274432,52.0
training/lens_stat/max,278528,100.0
training/lens_stat/max,282624,96.0
training/lens_stat/max,286720,68.0
training/lens_stat/max,290816,40.0
training/lens_stat/max,294912,100.0
training/lens_stat/max,299008,84.0
training/lens_stat/max,303104,56.0
training/lens_stat/max,307200,100.0
training/lens_stat/max,311296,100.0
training/lens_stat/max,315392,72.0
training/lens_stat/max,319488,44.0
training/lens_stat/max,323584,100.0
training/lens_stat/max,327680,88.0
training/lens_stat/max,331776,60.0
training/lens_stat/max,335872,32.0
training/lens_stat/max,339968,100.0
training/lens_stat/max,344064,76.0
training/lens_stat/max,348160,48.0
training/lens_stat/max,352256,100.0
training/lens_stat/max,356352,92.0
training/lens_stat/max,360448,64.0
training/lens_stat/max,364544,36.0
training/lens_stat/max,368640,100.0
training/lens_stat/max,372736,80.0
training/lens_stat/max,376832,52.0
training/lens_stat/max,380928,100.0
training/lens_stat/max,385024,96.0
training/lens_stat/max,389120,68.0
training/lens_stat/max,393216,40.0
training/lens_stat/max,397312,100.0
training/lens_stat/max,401408,84.0
training/lens_stat/max,405504,56.0
training/lens_stat/max,409600,100.0
training/lens_stat/max,413696,100.0
training/lens_stat/max,417792,72.0
training/lens_stat/max,421888,44.0
training/lens_stat/max,425984,100.0
training/lens_stat/max,430080,88.0
training/lens_stat/max,434176,60.0
training/lens_stat/max,438272,32.0
training/lens_stat/max,442368,100.0
training/lens_stat/max,446464,76.0
training/lens_stat/max,450560,48.0
training/lens_stat/max,454656,100.0
training/lens_stat/max,458752,92.0
training/lens_stat/max,462848,64.0
training/lens_stat/max,466944,36.0
training/lens_stat/max,471040,100.0
training/lens_stat/max,475136,80.0
training/lens_stat/max,479232,52.0
training/lens_stat/max,483328,100.0
training/lens_stat/max,487424,96.0
training/lens_stat/max,491520,68.0
training/lens_stat/max,495616,40.0
training/lens_stat/max,499712,100.0
training/lens_stat/max,503808,84.0
training/lens_stat/max,507904,56.0
training/lens_stat/max,512000,100.0
training/lens_stat/max,516096,100.0
training/lens_stat/max,520192,72.0
training/lens_stat/max,524288,44.0
training/lens_stat/max,528384,100.0
training/lens_stat/max,532480,88.0
training/lens_stat/max,536576,60.0
training/lens_stat/max,540672,32.0
training/lens_stat/max,544768,100.0
training/lens_stat/max,548864,76.0
training/lens_stat/max,552960,48.0
training/lens_stat/max,557056,100.0
training/lens_stat/max,561152,92.0
training/lens_stat/max,565248,64.0
training/lens_stat/max,569344,36.0
training/lens_stat/max,573440,100.0
training/lens_stat/max,577536,80.0
training/lens_stat/max,581632,52.0
training/lens_stat/max,585728,100.0
training/lens_stat/max,589824,96.0
training/lens_stat/max,593920,68.0
training/lens_stat/max,598016,40.0
training/lens_stat/max,602112,100.0
training/lens_stat/max,606208,84.0
training/lens_stat/max,610304,56.0
training/lens_stat/max,614400,100.0
training/lens_stat/max,618496,100.0
training/lens_stat/max,622592,72.0
training/lens_stat/max,626688,44.0
training/lens_stat/max,630784,100.0
training/lens_stat/max,634880,88.0
training/lens_stat/max,638976,60.0
training/lens_stat/max,643072,32.0
training/lens_stat/max,647168,100.0
training/lens_stat/max,651264,76.0
training/lens_stat/max,655360,48.0
training/lens_stat/max,659456,100.0
training/lens_stat/max,663552,92.0
training/lens_stat/max,667648,64.0
training/lens_stat/max,671744,36.0
training/lens_stat/max,675840,100.0
training/lens_stat/max,679936,80.0
training/lens_stat/max,684032,52.0
training/lens_stat/max,688128,100.0
training/lens_stat/max,692224,96.0
training/lens_stat/max,696320,68.0
training/lens_stat/max,700416,40.0
training/lens_stat/max,704512,100.0
training/lens_stat/max,708608,84.0
training/lens_stat/max,712704,56.0
training/lens_stat/max,716800,100.0
training/lens_stat/max,720896,100.0
training/lens_stat/max,724992,72.0
training/lens_stat/max,729088,44.0
training/lens_stat/max,733184,100.0
training/lens_stat/max,737280,88.0
training/lens_stat/max,741376,60.0
training/lens_stat/max,745472,32.0
training/lens_stat/max,749568,100.0
training/lens_stat/max,753664,76.0
training/lens_stat/max,757760,48.0
training/lens_stat/max,761856,100.0
training/lens_stat/max,765952,92.0
training/lens_stat/max,770048,64.0
training/lens_stat/max,774144,36.0
training/lens_stat/max,778240,100.0
training/lens_stat/max,782336,80.0
training/lens_stat/max,786432,52.0
training/lens_stat/max,790528,100.0
training/lens_stat/max,794624,96.0
training/lens_stat/max,798720,68.0
training/lens_stat/max,802816,40.0
training/lens_stat/max,806912,100.0
training/lens_stat/max,811008,84.0
training/lens_stat/max,815104,56.0
training/lens_stat/max,819200,100.0
training/lens_stat/max,823296,100.0
training/lens_stat/max,827392,72.0
training/lens_stat/max,831488,44.0
training/lens_stat/max,835584,100.0
training/lens_stat/max,839680,88.0
training/lens_stat/max,843776,60.0
training/lens_stat/max,847872,32.0
training/lens_stat/max,851968,100.0
training/lens_stat/max,856064,76.0
training/lens_stat/max,860160,48.0
training/lens_stat/max,864256,100.0
training/lens_stat/max,868352,92.0
training/lens_stat/max,872448,64.0
training/lens_stat/max,876544,36.0
training/lens_stat/max,880640,100.0
training/lens_stat/max,884736,80.0
training/lens_stat/max,888832,52.0
training/lens_stat/max,892928,100.0
training/lens_stat/max,897024,96.0
training/lens_stat/max,901120,68.0
training/lens_stat/max,905216,40.0
training/lens_stat/max,909312,100.0
training/lens_stat/max,913408,84.0
training/lens_stat/max,917504,56.0
training/lens_stat/max,921600,100.0
training/lens_stat/max,925696,100.0
training/lens_stat/max,929792,72.0
training/lens_stat/max,933888,44.0
training/lens_stat/max,937984,100.0
training/lens_stat/max,942080,88.0
training/lens_stat/max,946176,60.0
training/lens_stat/max,950272,32.0
training/lens_stat/max,954368,100.0
training/lens_stat/max,958464,76.0
training/lens_stat/max,962560,48.0
training/lens_stat/max,966656,100.0
training/lens_stat/max,970752,92.0
training/lens_stat/max,974848,64.0
training/lens_stat/max,978944,36.0
training/lens_stat/max,983040,100.0
training/lens_stat/max,987136,80.0
training/lens_stat/max,991232,52.0
training/lens_stat/max,995328,100.0
training/lens_stat/max,999424,96.0
training/lens_stat/max,1003520,68.0
training/lens_stat/max,1007616,40.0
training/lens_stat/max,1011712,100.0
training/lens_stat/max,1015808,84.0
training/lens_stat/max,1019904,56.0
training/lens_stat/max,1024000,100.0
training/lens_stat/max,1028096,100.0
training/lens_stat/max,1032192,72.0
training/lens_stat/max,1036288,44.0
training/lens_stat/max,1040384,100.0
training/lens_stat/max,1044480,88.0
training/lens_stat/max,1048576,60.0
training/lens_stat/max,1052672,32.0
training/lens_stat/max,1056768,100.0
training/lens_stat/max,1060864,76.0
training/lens_stat/max,1064960,48.0
training/lens_stat/max,1069056,100.0
training/lens_stat/max,1073152,92.0
training/lens_stat/max,1077248,64.0
training/lens_stat/max,1081344,36.0
training/lens_stat/max,1085440,100.0
training/lens_stat/max,1089536,80.0
training/lens_stat/max,1093632,52.0
training/lens_stat/max,1097728,100.0
training/lens_stat/max,1101824,96.0
training/lens_stat/max,1105920,68.0
training/lens_stat/max,1110016,40.0
training/lens_stat/max,1114112,100.0
training/lens_stat/max,1118208,84.0
training/lens_stat/max,1122304,56.0
training/lens_stat/max,1126400,100.0
training/lens_stat/max,1130496,100.0
training/lens_stat/max,1134592,72.0
training/lens_stat/max,1138688,44.0
training/lens_stat/max,1142784,100.0
training/lens_stat/max,1146880,88.0
training/lens_stat/max,1150976,60.0
training/lens_stat/max,1155072,32.0
training/lens_stat/max,1159168,100.0
training/lens_stat/max,1163264,76.0
training/lens_stat/max,1167360,48.0
training/lens_stat/max,1171456,100.0
training/lens_stat/max,1175552,92.0
training/lens_stat/max,1179648,64.0
training/lens_stat/max,1183744,36.0
training/lens_stat/max,1187840,100.0
training/lens_stat/max,1191936,80.0
training/lens_stat/max,1196032,52.0
training/lens_stat/max,1200128,100.0
training/lens_stat/max,1204224,96.0
training/lens_stat/max,1208320,68.0
training/lens_stat/max,1212416,40.0
training/lens_stat/max,1216512,100.0
training/lens_stat/max,1220608,84.0
training/lens_stat/max,1224704,56.0
training/lens_stat/max,1228800,100.0
training/lens_stat/max,1232896,100.0
training/lens_stat/max,1236992,72.0
training/lens_stat/max,1241088,44.0
training/lens_stat/max,1245184,100.0
training/lens_stat/max,1249280,88.0
training/lens_stat/max,1253376,60.0
training/lens_stat/max,1257472,32.0
training/lens_stat/max,1261568,100.0
training/lens_stat/max,1265664,76.0
training/lens_stat/max,1269760,48.0
training/lens_stat/max,1273856,100.0
training/lens_stat/max,1277952,92.0
training/lens_stat/max,1282048,64.0
training/lens_stat/max,1286144,36.0
training/lens_stat/max,1290240,100.0
training/lens_stat/max,1294336,80.0
training/lens_stat/max,1298432,52.0
training/lens_stat/max,1302528,100.0
training/lens_stat/max,1306624,96.0
training/lens_stat/max,1310720,68.0
training/lens_stat/max,1314816,40.0
training/lens_stat/max,1318912,100.0
training/lens_stat/max,1323008,84.0
training/lens_stat/max,1327104,56.0
training/lens_stat/max,1331200,100.0
training/lens_stat/max,1335296,100.0
training/lens_stat/max,1339392,72.0
training/lens_stat/max,1343488,44.0
training/lens_stat/max,1347584,100.0
training/lens_stat/max,1351680,88.0
training/lens_stat/max,1355776,60.0
training/lens_stat/max,1359872,32.0
training/lens_stat/max,1363968,100.0
training/lens_stat/max,1368064,76.0
training/lens_stat/max,1372160,48.0
training/lens_stat/max,1376256,100.0
training/lens_stat/max,1380352,92.0
training/lens_stat/max,1384448,64.0
training/lens_stat/max,1388544,36.0
training/lens_stat/max,1392640,100.0
training/lens_stat/max,1396736,80.0
training/lens_stat/max,1400832,52.0
training/lens_stat/max,1404928,100.0
training/lens_stat/max,1409024,96.0
training/lens_stat/max,1413120,68.0
training/lens_stat/max,1417216,40.0
training/lens_stat/max,1421312,100.0
training/lens_stat/max,1425408,84.0
training/lens_stat/max,1429504,56.0
training/lens_stat/max,1433600,100.0
training/lens_stat/max,1437696,100.0
training/lens_stat/max,1441792,72.0
training/lens_stat/max,1445888,44.0
training/lens_stat/max,1449984,100.0
training/lens_stat/max,1454080,88.0
training/lens_stat/max,1458176,60.0
training/lens_stat/max,1462272,32.0
training/lens_stat/max,1466368,100.0
training/lens_stat/max,1470464,76.0
training/lens_stat/max,1474560,48.0
training/lens_stat/max,1478656,100.0
training/lens_stat/max,1482752,92.0
training/lens_stat/max,1486848,64.0
training/lens_stat/max,1490944,36.0
training/lens_stat/max,1495040,100.0
training/lens_stat/max,1499136,80.0
training/lens_stat/max,1503232,52.0
training/lens_stat/max,1507328,100.0
training/lens_stat/max,1511424,96.0
training/lens_stat/max,1515520,68.0
training/lens_stat/max,1519616,40.0
training/lens_stat/max,1523712,100.0
training/lens_stat/max,1527808,84.0
training/lens_stat/max,1531904,56.0
training/lens_stat/max,1536000,100.0
training/lens_stat/max,1540096,100.0
training/lens_stat/max,1544192,72.0
training/lens_stat/max,1548288,44.0
training/lens_stat/max,1552384,100.0
training/lens_stat/max,1556480,88.0
training/lens_stat/max,1560576,60.0
training/lens_stat/max,1564672,32.0
training/lens_stat/max,1568768,100.0
training/lens_stat/max,1572864,76.0
training/lens_stat/max,1576960,48.0
training/lens_stat/max,1581056,100.0
training/lens_stat/max,1585152,92.0
training/lens_stat/max,1589248,64.0
training/lens_stat/max,1593344,36.0
training/lens_stat/max,1597440,100.0
training/lens_stat/max,1601536,80.0
training/lens_stat/max,1605632,52.0
training/lens_stat/max,1609728,100.0
training/lens_stat/max,1613824,96.0
training/lens_stat/max,1617920,68.0
training/lens_stat/max,1622016,40.0
training/lens_stat/max,1626112,100.0
training/lens_stat/max,1630208,84.0
training/lens_stat/max,1634304,56.0
training/lens_stat/max,1638400,100.0
training/lens_stat/max,1642496,100.0
training/lens_stat/max,1646592,72.0
training/lens_stat/max,1650688,44.0
training/lens_stat/max,1654784,100.0
training/lens_stat/max,1658880,88.0
training/lens_stat/max,1662976,60.0
training/lens_stat/max,1667072,32.0
training/lens_stat/max,1671168,100.0
training/lens_stat/max,1675264,76.0
training/lens_stat/max,1679360,48.0
training/lens_stat/max,1683456,100.0
training/lens_stat/max,1687552,92.0
training/lens_stat/max,1691648,64.0
training/lens_stat/max,1695744,36.0
training/lens_stat/max,1699840,100.0
training/lens_stat/max,1703936,80.0
training/lens_stat/max,1708032,52.0
training/lens_stat/max,1712128,100.0
training/lens_stat/max,1716224,96.0
training/lens_stat/max,1720320,68.0
training/lens_stat/max,1724416,40.0
training/lens_stat/max,1728512,100.0
training/lens_stat/max,1732608,84.0
training/lens_stat/min,4096,100.0
training/lens_stat/min,8192,72.0
training/lens_stat/min,12288,44.0
training/lens_stat/min,16384,16.0
training/lens_stat/min,20480,88.0
training/lens_stat/min,24576,60.0
training/lens_stat/min,28672,32.0
training/lens_stat/min,32768,4.0
training/lens_stat/min,36864,76.0
training/lens_stat/min,40960,48.0
training/lens_stat/min,45056,20.0
training/lens_stat/min,49152,92.0
training/lens_stat/min,53248,64.0
training/lens_stat/min,57344,36.0
training/lens_stat/min,61440,8.0
training/lens_stat/min,65536,80.0
training/lens_stat/min,69632,52.0
training/lens_stat/min,73728,24.0
training/lens_stat/min,77824,96.0
training/lens_stat/min,81920,68.0
training/lens_stat/min,86016,40.0
training/lens_stat/min,90112,12.0
training/lens_stat/min,94208,84.0
training/lens_stat/min,98304,56.0
training/lens_stat/min,102400,28.0
training/lens_stat/min,106496,100.0
training/lens_stat/min,110592,72.0
training/lens_stat/min,114688,44.0
training/lens_stat/min,118784,16.0
training/lens_stat/min,122880,88.0
training/lens_stat/min,126976,60.0
training/lens_stat/min,131072,32.0
training/lens_stat/min,135168,4.0
training/lens_stat/min,139264,76.0
training/lens_stat/min,143360,48.0
training/lens_stat/min,147456,20.0
training/lens_stat/min,151552,92.0
training/lens_stat/min,155648,64.0
training/lens_stat/min,159744,36.0
training/lens_stat/min,163840,8.0
training/lens_stat/min,167936,80.0
training/lens_stat/min,172032,52.0
training/lens_stat/min,176128,24.0
training/lens_stat/min,180224,96.0
training/lens_stat/min,184320,68.0
training/lens_stat/min,188416,40.0
training/lens_stat/min,192512,12.0
training/lens_stat/min,196608,84.0
training/lens_stat/min,200704,56.0
training/lens_stat/min,204800,28.0
training/lens_stat/min,208896,100.0
training/lens_stat/min,212992,72.0
training/lens_stat/min,217088,44.0
training/lens_stat/min,221184,16.0
training/lens_stat/min,225280,88.0
training/lens_stat/min,229376,60.0
training/lens_stat/min,233472,32.0
training/lens_stat/min,237568,4.0
training/lens_stat/min,241664,76.0
training/lens_stat/min,245760,48.0
training/lens_stat/min,249856,20.0
training/lens_stat/min,253952,92.0
training/lens_stat/min,258048,64.0
training/lens_stat/min,262144,36.0
training/lens_stat/min,266240,8.0
training/lens_stat/min,270336,80.0
training/lens_stat/min,274432,52.0
training/lens_stat/min,278528,24.0
training/lens_stat/min,282624,96.0
training/lens_stat/min,286720,68.0
training/lens_stat/min,290816,40.0
training/lens_stat/min,294912,12.0
training/lens_stat/min,299008,84.0
training/lens_stat/min,303104,56.0
training/lens_stat/min,307200,28.0
training/lens_stat/min,311296,100.0
training/lens_stat/min,315392,72.0
training/lens_stat/min,319488,44.0
training/lens_stat/min,323584,16.0
training/lens_stat/min,327680,88.0
training/lens_stat/min,331776,60.0
training/lens_stat/min,335872,32.0
training/lens_stat/min,339968,4.0
training/lens_stat/min,344064,76.0
training/lens_stat/min,348160,48.0
training/lens_stat/min,352256,20.0
training/lens_stat/min,356352,92.0
training/lens_stat/min,360448,64.0
training/lens_stat/min,364544,36.0
training/lens_stat/min,368640,8.0
training/lens_stat/min,372736,80.0
training/lens_stat/min,376832,52.0
training/lens_stat/min,380928,24.0
training/lens_stat/min,385024,96.0
training/lens_stat/min,389120,68.0
training/lens_stat/min,393216,40.0
training/lens_stat/min,397312,12.0
training/lens_stat/min,401408,84.0
training/lens_stat/min,405504,56.0
training/lens_stat/min,409600,28.0
training/lens_stat/min,413696,100.0
training/lens_stat/min,417792,72.0
training/lens_stat/min,421888,44.0
training/lens_stat/min,425984,16.0
training/lens_stat/min,430080,88.0
training/lens_stat/min,434176,60.0
training/lens_stat/min,438272,32.0
training/lens_stat/min,442368,4.0
training/lens_stat/min,446464,76.0
training/lens_stat/min,450560,48.0
training/lens_stat/min,454656,20.0
training/lens_stat/min,458752,92.0
training/lens_stat/min,462848,64.0
training/lens_stat/min,466944,36.0
training/lens_stat/min,471040,8.0
training/lens_stat/min,475136,80.0
training/lens_stat/min,479232,52.0
training/lens_stat/min,483328,24.0
training/lens_stat/min,487424,96.0
training/lens_stat/min,491520,68.0
training/lens_stat/min,495616,40.0
training/lens_stat/min,499712,12.0
training/lens_stat/min,503808,84.0
training/lens_stat/min,507904,56.0
training/lens_stat/min,512000,28.0
training/lens_stat/min,516096,100.0
training/lens_stat/min,520192,72.0
training/lens_stat/min,524288,44.0
training/lens_stat/min,528384,16.0
training/lens_stat/min,532480,88.0
training/lens_stat/min,536576,60.0
training/lens_stat/min,540672,32.0
training/lens_stat/min,544768,4.0
training/lens_stat/min,548864,76.0
training/lens_stat/min,552960,48.0
training/lens_stat/min,557056,20.0
training/lens_stat/min,561152,92.0
training/lens_stat/min,565248,64.0
training/lens_stat/min,569344,36.0
training/lens_stat/min,573440,8.0
training/lens_stat/min,577536,80.0
training/lens_stat/min,581632,52.0
training/lens_stat/min,585728,24.0
training/lens_stat/min,589824,96.0
training/lens_stat/min,593920,68.0
training/lens_stat/min,598016,40.0
training/lens_stat/min,602112,12.0
training/lens_stat/min,606208,84.0
training/lens_stat/min,610304,56.0
training/lens_stat/min,614400,28.0
training/lens_stat/min,618496,100.0
training/lens_stat/min,622592,72.0
training/lens_stat/min,626688,44.0
training/lens_stat/min,630784,16.0
training/lens_stat/min,634880,88.0
training/lens_stat/min,638976,60.0
training/lens_stat/min,643072,32.0
training/lens_stat/min,647168,4.0
training/lens_stat/min,651264,76.0
training/lens_stat/min,655360,48.0
training/lens_stat/min,659456,20.0
training/lens_stat/min,663552,92.0
training/lens_stat/min,667648,64.0
training/lens_stat/min,671744,36.0
training/lens_stat/min,675840,8.0
training/lens_stat/min,679936,80.0
training/lens_stat/min,684032,52.0
training/lens_stat/min,688128,24.0
training/lens_stat/min,692224,96.0
training/lens_stat/min,696320,68.0
training/lens_stat/min,700416,40.0
training/lens_stat/min,704512,12.0
training/lens_stat/min,708608,84.0
training/lens_stat/min,712704,56.0
training/lens_stat/min,716800,28.0
training/lens_stat/min,720896,100.0
training/lens_stat/min,724992,72.0
training/lens_stat/min,729088,44.0
training/lens_stat/min,733184,16.0
training/lens_stat/min,737280,88.0
training/lens_stat/min,741376,60.0
training/lens_stat/min,745472,32.0
training/lens_stat/min,749568,4.0
training/lens_stat/min,753664,76.0
training/lens_stat/min,757760,48.0
training/lens_stat/min,761856,20.0
training/lens_stat/min,765952,92.0
training/lens_stat/min,770048,64.0
training/lens_stat/min,774144,36.0
training/lens_stat/min,778240,8.0
training/lens_stat/min,782336,80.0
training/lens_stat/min,786432,52.0
training/lens_stat/min,790528,24.0
training/lens_stat/min,794624,96.0
training/lens_stat/min,798720,68.0
training/lens_stat/min,802816,40.0
training/lens_stat/min,806912,12.0
training/lens_stat/min,811008,84.0
training/lens_stat/min,815104,56.0
training/lens_stat/min,819200,28.0
training/lens_stat/min,823296,100.0
training/lens_stat/min,827392,72.0
training/lens_stat/min,831488,44.0
training/lens_stat/min,835584,16.0
training/lens_stat/min,839680,88.0
training/lens_stat/min,843776,60.0
training/lens_stat/min,847872,32.0
training/lens_stat/min,851968,4.0
training/lens_stat/min,856064,76.0
training/lens_stat/min,860160,48.0
training/lens_stat/min,864256,20.0
training/lens_stat/min,868352,92.0
training/lens_stat/min,872448,64.0
